the battery life sucked the juice from my laptop and when the extended life battery went out we were sol there to[comma] so much for that warranty covering all the products we purchased.,battery life,-1
i especially like the keyboard which has chiclet type keys.,keys,1
i have found it very easy to use[comma] very imformative[comma] wonder alerts and tutorials making it very easy for someone like me who is not exactly technologically advanced to learn to use the various features and programs.,use,1
they should have included more memory on their computers if they knew vista would run slowly.,vista,-1
the service tech said he had tried to duplicate the damage and wasn't able to recreate it therefore it had to be their defect.,service tech,-1
the battery holds up well[comma] it's built very solidly[comma] and runs fast.,built,1
boots up fast and runs great!,runs,1
i think part of the problem with this computer is vista[comma] yet i know vista isn't the entire issue because my latest purchase was my acer and it also has vista (i should have waited the few months to get the next operating system).,vista,-1
) i also purchased  applecare  for $300[comma] which is a three year extended warranty[comma] since i ve never seen any laptop that lasted more than two.,applecare,0
theres also idvd[comma] a program dedicated to putting all your favorite media together- photos[comma] recordings[comma] video projects into one program so that you can create the perfect memoir for your parents[comma] family[comma] siblings[comma] and any other person important in your life that there may be.,program,1
purchased for development purposes[comma] but it has turned into my everyday laptop as well for surfing[comma] e-mail[comma] etc.,surfing,1
it gives me the power and speed that i need to run all the programs i use to edit.,programs,0
unless you want to be inconvenienced with a non working power supply which you can't find a replacement for because they made the attachment so small.,power supply,-1
this computer will last you at least 7 years[comma] thats an amazing life spanned an electronic.,life,1
in addition[comma] all the design tools on pages and keynotes makes it much easier to create professional looking documents and presentations.,pages,1
it has bein into the shop to get a new hardrive 2 times and to fix the touch control buttons on the keyboard!,keyboard,-1
tech support tells me the latter problem is a power supply problem and have offered to fix it if it happens again.,tech support,1
"i had the staff telling me older version did not make the fan noise cause it is a ""different"" computer.",fan noise,-1
the screen is very large and crystal clear with amazing colors and resolution.,screen,1
sometimes you will be moving your finger and the pointer will not even move.,pointer,-1
when i got my laptop back after this first instance it worked okay for a little bit then i started expeirencing issues again[comma] everything from programs and drivers failing again[comma] to it powering off for no reason[comma] to locking up and freezing and just all sorts of issues.,programs,-1
everything about this computer is easy to use.,use,1
there are several programs for school or office use (pages[comma] numbers[comma] keynote[comma] etc.)[comma] music (garageband)[comma] photo management (photo booth[comma] iphoto)[comma] video-editing or movie-making (imovie)[comma] etc.,photo management,0
its not just slow on the internet[comma] its slow in general.,internet,-1
